age,color,name,gender,city
44,29,82,51,25
13,36,54,12,88
74,71,11,23,10
10,38,64,86,2
39,73,48,26,47
25,2,50,10,21
2,9,8,29,74
66,57,49,80,18
78,73,22,89,78
72,36,57,33,73
45,7,79,87,30
13,12,76,73,9
36,10,63,14,62
28,29,44,79,37
6,53,3,80,1
0,52,71,61,1
61,53,12,39,15
21,53,81,7,71
24,84,46,31,87
16,87,62,26,68
15,46,30,61,31
48,28,23,78,83
58,1,20,39,27
21,11,7,76,45
48,40,89,53,1
32,82,72,60,26
65,6,13,25,77
15,15,53,49,20
50,75,37,40,51
11,38,20,10,82
2,63,49,49,27
13,84,63,41,62
63,79,46,22,23
58,8,10,21,23
83,5,63,86,44
38,29,18,34,59
50,62,60,74,38
88,69,44,57,16
38,69,7,38,39
83,31,42,52,54
63,10,74,73,68
43,18,34,48,19
72,42,73,42,84
88,44,68,31,17
84,87,4,61,12
6,8,2,59,55
39,51,88,59,69
25,20,66,22,19
64,70,53,84,9
26,26,88,81,70
38,85,56,59,80
0,85,40,48,25
15,89,45,6,72
36,76,38,38,28
13,67,57,71,32
61,9,88,37,27
32,48,26,35,11
11,72,65,0,53
1,9,40,82,45
64,4,7,84,60
61,17,85,48,44
34,67,10,86,74
47,65,24,83,72
73,12,61,3,11
43,33,29,68,65
59,79,17,10,68
2,41,21,48,22
41,20,18,11,4
19,2,36,27,34
74,78,3,45,15
89,88,50,79,78
52,5,19,22,26
29,59,38,18,76
23,68,13,25,51
28,29,59,77,77
60,1,47,59,62
61,46,19,12,28
87,76,24,51,54
71,39,22,56,85
17,13,22,54,82
78,2,2,70,81
82,84,69,64,54
43,4,58,72,32
10,80,41,12,66
21,25,40,32,75
76,50,52,8,24
25,4,78,66,70
30,26,44,36,55
75,34,52,11,38
24,76,1,71,13
67,24,34,47,14
6,46,2,22,32
46,87,74,83,88
33,73,79,74,80
44,77,70,4,3
34,17,81,8,76
86,47,45,25,24
21,8,15,7,57
16,42,8,87,22
69,66,47,51,13
34,67,52,16,14
6,28,49,68,36
9,46,54,89,1
58,64,24,82,8
15,11,73,83,42
34,72,6,20,78
69,17,18,81,16
71,34,80,57,74
28,10,19,70,85
29,60,79,11,28
46,60,14,29,5
2,69,3,17,27
70,16,27,62,82
2,79,15,65,2
17,1,19,38,39
13,29,87,89,85
42,78,84,45,50
43,8,20,25,49
41,23,28,0,7
75,32,52,75,85
50,5,60,65,57
64,5,35,55,51
13,11,69,59,81
39,31,37,68,49
49,74,67,80,58
2,51,52,32,21
69,83,46,82,33
87,55,77,10,28
54,83,21,8,61
28,87,12,0,56
85,87,26,2,55
12,49,67,80,20
6,22,55,11,29
1,9,19,1,16
39,41,87,1,69
54,24,3,45,61
80,35,78,50,65
59,6,2,82,35
1,63,86,52,47
30,81,49,7,30
5,6,9,5,24
0,74,45,41,56
65,80,56,13,60
43,19,40,14,60
68,73,35,37,57
48,17,40,60,37
49,5,87,19,28
2,88,69,87,2
57,88,30,25,12
51,13,59,56,35
41,68,18,33,74
27,40,18,57,60
10,72,36,13,57
70,84,77,15,54
8,25,32,36,82
79,73,82,23,30
66,74,33,49,14
4,88,0,61,74
61,25,19,44,45
7,5,34,78,45
83,8,0,34,19
11,34,64,89,80
45,22,54,28,80
72,52,23,74,38
18,24,35,83,20
14,69,49,4,76
12,48,27,20,77
34,48,70,71,3
84,14,40,26,57
68,46,24,16,24
83,72,19,20,69
42,55,68,15,23
21,28,55,60,17
81,38,79,22,10
67,10,56,52,14
34,77,40,63,49
35,51,77,7,60
48,83,76,78,46
39,82,7,50,32
44,24,26,24,21
5,51,44,67,36
26,82,36,76,1
43,36,83,17,71
59,57,66,83,19
25,27,83,10,18
39,1,26,33,46
13,21,10,72,45
52,31,1,23,63
86,58,72,73,62
30,22,21,70,41
38,80,70,23,7
40,28,37,59,49
52,14,34,68,84
76,43,12,10,1
41,45,16,41,60
76,35,24,29,34
78,87,35,72,40
5,69,62,66,65
62,63,51,54,34
23,69,22,65,54
42,79,22,21,59
34,78,23,5,81
4,4,14,24,43
22,32,17,64,17
34,24,33,74,63
66,54,4,62,2
21,33,88,57,47
4,31,11,80,24
41,18,23,24,67
0,89,52,74,44
81,47,12,14,69
31,30,70,35,16
15,11,37,81,74
81,34,35,29,84
28,58,27,6,75
28,87,59,76,49
52,20,2,84,69
32,11,8,43,84
45,67,75,20,86
39,82,29,12,78
38,27,22,47,54
51,48,27,39,50
79,1,31,1,63
48,6,57,12,47
27,7,20,84,77
81,54,33,7,35
43,31,18,28,22
68,21,67,34,50
64,9,67,17,35
45,71,18,38,85
87,89,31,61,35
62,21,26,55,65
26,86,75,67,64
48,83,23,55,77
36,18,10,30,38
62,86,31,75,15
2,23,88,7,82
54,76,62,68,17
73,7,20,28,25
41,9,89,75,2
53,65,67,46,26
57,2,32,76,52
7,0,21,8,66
49,32,33,67,19
15,50,72,31,80
79,85,15,46,66
63,16,49,82,69
22,54,52,31,4
52,71,9,8,44
32,81,47,50,2
54,47,32,28,72
22,74,26,32,68
39,41,84,19,72
69,8,26,45,69
54,53,37,82,4
58,25,50,27,45
49,72,23,76,16
55,27,29,45,71
87,45,76,60,61
44,70,29,5,9
14,18,16,75,84
26,38,17,29,20
81,31,9,24,17
60,84,50,47,36
45,69,48,39,31
2,19,75,9,87
43,36,43,2,89
70,81,13,78,37
55,6,49,88,74
87,55,86,37,61
45,39,9,85,1
65,66,42,43,16
23,61,84,74,17
54,16,57,12,48
85,13,61,31,29
48,88,6,23,1
29,11,87,6,58
4,84,41,84,11
22,35,20,54,6
81,7,61,48,58
74,62,54,21,57
16,46,38,28,32
51,53,26,50,48
18,49,12,28,81
30,26,46,56,46
16,1,30,81,69
24,60,44,12,40
54,0,1,46,59
48,82,56,86,41
55,68,22,36,34
67,64,86,37,76
78,75,2,46,84
34,50,25,75,3
65,73,10,72,54
82,87,67,32,65
34,81,53,33,39
32,17,22,63,18
60,20,61,73,77
54,17,70,65,13
88,57,30,68,89
21,65,57,35,30
38,60,51,9,68
13,16,69,87,52
2,69,49,7,54
13,50,10,77,2
69,36,76,14,40
4,29,73,37,32
33,32,23,28,20
86,4,83,46,21
76,22,22,23,87
53,4,25,65,48
48,62,84,77,15
43,64,52,51,58
53,35,52,77,73
41,23,62,77,39
35,74,33,88,77
70,33,19,67,77
77,29,23,22,20
81,13,31,9,25
70,6,59,9,40
47,31,75,2,36
26,42,30,38,32
88,83,82,42,73
11,25,44,7,7
72,60,66,8,35
73,24,11,64,14
20,33,36,29,65
49,47,27,5,25
19,16,88,54,89
82,70,16,57,45
76,3,86,4,57
19,45,45,10,9
30,35,63,69,64
66,36,63,39,71
36,64,29,4,81
65,44,50,81,51
80,64,80,9,38
68,46,52,19,10
49,89,10,78,19
9,21,64,77,74
76,15,39,58,26
77,79,66,86,1
63,28,3,0,21
78,40,66,9,76
62,21,7,7,11
63,20,45,2,3
28,34,65,50,89
63,80,88,87,59
73,22,15,40,24
1,7,36,39,3
24,55,4,30,48
54,43,29,55,68
20,64,36,82,17
11,66,74,44,67
63,17,68,16,77
65,36,22,86,36
38,27,78,4,64
53,25,22,52,4
57,9,48,77,57
84,81,35,28,23
68,78,85,35,76
23,48,68,65,23
21,87,87,55,21
84,20,32,89,20
26,77,45,68,42
0,27,20,80,69
5,88,73,33,29
44,27,70,33,80
32,88,42,45,82
47,59,69,49,71
15,62,81,46,46
80,30,15,78,4
14,13,67,14,67
35,9,53,7,65
18,33,66,35,10
20,60,75,10,34
46,26,46,80,81
51,34,38,56,49
30,2,7,60,37
14,79,39,82,16
53,87,1,62,60
82,17,50,57,36
19,24,27,59,75
76,28,42,40,16
22,53,87,18,33
81,15,46,85,1
75,48,49,0,16
52,60,74,35,71
80,75,8,45,77
80,79,35,32,13
30,29,86,46,8
44,10,63,60,68
74,26,75,53,29
40,62,3,39,50
82,64,69,87,46
23,27,67,82,86
80,28,67,44,36
55,55,86,28,50
14,35,56,69,61
77,46,73,87,82
89,52,59,1,34
61,61,65,44,38
15,36,51,35,74
31,41,33,47,30
12,63,21,55,37
18,24,3,14,12
32,44,7,15,4
34,72,82,23,4
72,19,28,59,89
26,70,63,19,1
51,8,76,4,29
48,21,38,50,12
59,76,55,82,64
67,71,84,4,8
69,49,80,75,84
11,30,20,58,80
2,2,76,0,32
85,46,38,26,9
26,54,28,15,35
72,34,17,8,84
27,55,48,79,54
6,25,15,5,16
40,20,66,60,0
7,67,12,79,48
81,74,58,41,40
46,33,74,74,82
34,54,27,74,57
57,70,75,47,16
3,32,31,2,18
33,71,85,8,53
86,17,3,73,31
79,19,82,26,66
15,76,23,25,6
86,12,64,2,3
81,40,57,40,78
89,71,48,64,37
65,57,67,61,76
66,36,49,54,32
79,55,78,70,3
59,13,68,4,47
4,37,68,79,41
23,65,39,32,52
53,53,66,88,63
86,47,74,68,86
11,54,44,70,28
17,0,75,32,4
29,13,45,33,10
3,20,60,34,81
10,51,4,55,79
33,4,14,83,66
42,51,64,12,55
19,24,32,7,48
71,83,26,30,23
83,14,26,0,41
75,18,33,42,5
50,81,36,45,78
19,22,65,38,89
58,73,13,16,82
40,71,62,5,6
30,17,82,88,82
74,63,11,50,55
81,60,81,12,38
16,74,12,70,7
11,53,72,22,77
10,36,53,13,6
13,22,48,61,21
21,48,24,73,87
43,79,76,63,6
53,71,38,34,42
54,55,50,80,86
85,89,24,85,0
0,22,32,43,66
11,35,73,56,69
18,42,73,64,36
4,17,2,35,89
71,11,81,26,86
44,56,42,36,31
30,24,42,59,50
19,87,4,16,60
16,68,62,75,87
62,68,5,47,65
43,45,31,1,34
33,10,21,83,74
22,87,84,19,83
0,13,10,18,58
57,86,73,45,49
15,15,5,37,87
65,45,53,13,47
51,23,14,69,57
41,69,13,33,0
62,62,60,5,28
76,69,7,1,49
58,87,25,84,14
8,71,15,21,58
24,23,6,76,70
75,60,6,18,37
75,75,68,73,75
29,23,50,26,37
29,84,19,29,27
75,15,2,35,81
66,43,64,82,81
80,57,24,16,69
15,22,23,7,88
44,73,3,59,65
61,77,17,21,19
58,9,12,35,84
86,14,50,18,13
26,54,86,30,23
68,38,18,86,36
1,8,69,30,46
83,76,62,69,82
53,24,51,70,17
33,81,75,51,31
7,76,87,14,54
73,8,5,35,28
52,37,30,54,86
36,22,20,64,18
53,83,38,50,61
75,25,27,68,31
62,56,77,85,16
81,83,42,45,67
42,51,73,79,40
74,88,5,67,51
75,47,56,22,20
47,28,68,26,18
39,10,64,66,79
21,88,56,43,10
39,63,74,65,73
86,84,66,89,47
40,85,27,48,81
82,87,89,82,19
26,38,47,45,85
8,17,41,83,22
79,71,60,53,72
25,53,45,76,28
26,60,38,85,5
88,53,26,14,69
48,86,46,46,5
55,50,39,18,37
14,58,43,64,37
50,56,13,58,7
59,44,78,64,48
35,12,8,2,43
87,24,18,26,58
20,31,55,24,65
44,13,37,73,30
69,34,78,7,68
53,87,48,2,83
21,42,63,46,26
24,63,85,27,79
1,86,13,16,30
83,66,46,2,78
77,83,71,3,51
24,77,32,44,74
34,72,80,19,70
83,19,16,11,68
81,10,65,86,43
78,56,46,17,53
22,69,74,36,39
26,67,11,43,52
62,83,40,75,34
41,47,5,46,11
10,85,47,17,36
51,38,0,39,27
87,32,86,8,4
83,50,85,26,8
77,54,51,17,21
89,61,38,19,54
57,8,37,70,74
67,43,22,10,5
78,72,25,43,36
77,2,69,1,60
23,31,53,14,45
2,23,43,33,62
62,78,60,80,53
10,62,28,24,59
16,46,23,75,3
16,52,33,5,72
8,45,8,60,73
46,27,58,59,27
15,84,2,56,57
13,7,34,69,52
83,39,23,14,20
28,79,51,73,42
6,4,89,33,7
19,30,6,62,12
59,59,58,37,37
12,85,24,73,2
50,58,62,57,38
53,56,12,58,24
12,76,5,82,40
55,83,35,75,71
78,38,55,67,54
78,44,61,77,35
70,28,30,17,26
85,13,45,1,32
72,41,45,3,17
79,4,15,68,54
31,4,69,48,7
53,16,53,70,69
80,40,59,42,46
47,76,37,70,43
30,3,82,35,44
2,9,16,81,4
12,54,70,55,68
40,74,75,53,31
15,42,16,23,60
31,89,58,37,0
57,71,25,38,41
10,41,17,87,85
7,39,51,80,22
75,0,51,23,74
48,29,83,55,32
64,68,62,49,80
56,32,11,2,27
81,10,13,19,48
30,78,6,49,58
18,22,62,81,41
50,60,79,14,22
10,56,85,72,39
72,67,20,0,85
46,25,32,21,22
74,48,42,81,35
67,15,15,23,47
40,70,17,69,45
1,42,2,18,1
75,70,77,22,61
86,25,84,74,67
21,57,31,45,86
75,9,13,87,65
22,19,16,52,37
65,23,56,33,1
64,58,66,44,72
70,30,60,19,62
41,11,15,6,85
56,33,62,23,11
47,6,28,45,59
30,63,55,68,6
4,51,30,61,0
61,69,46,6,7
89,67,36,57,46
62,23,47,64,18
63,88,7,59,57
59,9,39,75,79
82,12,18,44,39
47,41,71,43,59
48,11,27,31,29
52,72,33,70,79
76,19,70,72,33
60,0,54,81,51
87,47,73,77,60
85,24,78,33,45
48,18,30,75,45
46,21,16,11,84
76,13,50,89,30
64,3,88,0,75
31,65,5,17,50
65,26,35,65,55
9,77,22,24,42
22,11,6,87,3
21,83,14,71,56
46,23,1,22,26
13,15,89,34,32
21,35,11,19,18
88,79,78,61,24
41,56,84,61,31
42,49,16,31,78
68,59,2,44,73
86,68,79,12,8
85,40,42,73,49
14,72,14,65,81
5,51,73,85,18
46,7,23,40,38
7,86,8,25,25
80,87,29,10,7
52,83,28,46,29
50,62,53,1,78
12,58,89,58,59
15,4,25,38,0
29,14,25,15,81
22,38,8,65,20
67,10,76,71,76
53,6,52,56,61
38,23,45,78,88
78,53,15,15,41
80,15,0,23,70
31,9,4,0,21
15,3,39,82,5
32,14,87,56,13
70,77,62,80,61
40,53,3,30,27
66,36,22,18,78
57,73,13,7,84
29,51,13,18,87
69,59,6,83,71
77,44,30,6,85
84,39,78,18,77
23,72,51,69,26
86,46,75,26,49
77,49,44,76,46
33,45,84,32,45
59,50,61,1,13
74,8,44,65,71
38,41,85,59,68
59,80,27,10,12
8,3,81,89,59
51,64,35,12,46
77,6,60,68,82
77,53,23,13,84
29,43,69,81,35
52,42,69,16,51
58,75,44,43,16
34,15,80,16,84
50,43,17,32,50
67,87,28,29,56
53,18,79,10,63
85,9,74,46,74
17,80,29,36,36
54,79,69,85,29
71,20,68,33,74
17,86,16,10,21
45,35,63,29,80
74,78,65,33,5
14,48,63,76,33
53,81,65,64,0
37,0,30,32,83
59,66,72,69,54
76,78,61,0,45
40,60,7,42,50
78,53,64,0,89
20,19,80,21,2
69,6,62,23,8
11,29,42,39,73
33,39,37,65,46
1,81,26,88,80
36,37,88,80,71
66,3,3,81,22
75,12,85,17,65
0,53,59,0,51
0,53,37,88,23
20,49,35,24,75
5,12,12,23,75
38,81,55,53,87
25,87,79,8,0
87,73,68,64,33
51,47,60,86,80
18,54,10,74,65
31,23,67,69,0
28,22,15,37,3
26,50,49,11,28
70,26,12,63,6
72,28,53,47,53
56,66,13,68,8
10,46,9,50,26
2,21,44,64,8
38,3,68,79,78
47,41,59,4,27
18,76,30,63,1
10,76,22,9,55
74,54,19,1,38
80,20,61,81,10
2,77,85,88,1
8,49,1,78,88
53,9,85,82,53
52,39,12,29,49
87,65,76,56,46
70,37,8,70,42
36,25,47,62,32
38,50,17,78,73
10,12,29,46,76
53,61,64,42,56
37,48,47,51,33
6,85,68,58,0
85,9,89,1,52
65,85,84,57,1
72,9,10,54,41
58,63,67,45,37
11,88,76,35,24
49,75,18,72,67
37,57,77,3,34
74,32,89,46,69
73,31,23,64,77
35,39,0,49,1
78,70,9,72,25
7,52,46,27,65
25,73,5,87,20
49,80,63,48,72
40,13,84,52,4
58,24,21,39,84
66,48,19,42,48
88,8,46,75,75
6,77,65,12,22
85,21,63,15,89
68,66,16,56,45
60,86,73,44,7
4,64,57,86,88
50,81,15,42,56
66,89,83,30,82
5,31,7,71,20
4,49,70,79,43
7,67,57,80,55
46,73,54,40,57
53,32,25,59,58
7,61,79,34,84
35,76,12,49,76
77,30,73,77,27
14,56,59,27,75
20,59,44,47,40
73,52,3,41,83
13,40,5,39,13
89,71,2,71,85
76,80,53,71,75
44,83,10,22,77
4,85,37,33,19
6,17,22,48,61
73,59,18,12,50
3,26,65,6,76
49,28,36,87,34
54,61,58,7,36
24,66,46,28,61
68,18,22,70,33
73,74,53,59,70
66,22,34,39,64
31,73,58,85,3
17,71,80,33,8
46,53,81,23,77
81,31,28,71,30
64,73,17,10,39
73,12,27,69,22
46,73,79,80,85
79,29,57,29,76
66,37,3,38,10
68,48,42,8,30
54,24,77,83,69
85,60,60,14,80
43,12,69,25,59
38,11,38,3,29
42,51,76,2,77
60,74,46,83,6
81,24,22,16,29
23,40,34,41,23
62,78,13,74,84
2,59,0,27,60
54,17,85,33,22
63,4,3,54,77
88,81,55,20,71
13,8,5,25,48
54,31,54,62,29
68,13,0,59,76
8,79,77,79,65
75,57,1,36,30
50,4,76,55,78
67,87,33,49,79
41,70,36,9,54
53,15,59,19,19
50,69,9,0,50
1,54,68,32,12
80,61,30,60,3
83,88,85,13,20
22,8,59,77,88
8,16,6,35,61
43,41,65,72,56
45,77,44,87,78
75,31,28,84,4
77,51,80,45,76
12,79,12,62,69
2,88,55,89,5
42,43,37,3,69
86,66,79,28,35
66,70,15,86,78
6,13,24,80,58
38,59,23,81,33
16,70,30,88,69
8,44,60,18,13
32,29,15,9,58
7,62,39,22,80
6,42,65,39,25
32,11,48,81,71
57,31,67,8,4
65,20,18,11,8
66,6,54,18,62
50,83,19,67,42
26,51,84,9,17
19,30,0,85,58
46,67,17,30,60
78,82,9,30,44
70,20,68,56,69
49,74,56,30,63
56,37,25,47,49
14,3,86,13,9
60,10,54,18,1
46,40,29,9,76
4,68,8,81,5
83,88,66,3,87
24,55,17,80,80
45,8,7,67,2
58,11,17,47,72
31,34,59,50,64
60,56,60,21,22
46,44,83,68,59
14,48,87,22,10
86,0,82,1,56
79,72,23,7,68
76,22,62,19,12
67,62,58,88,60
23,78,21,33,33
47,76,52,67,3
31,79,19,27,45
6,33,71,67,66
7,18,74,28,29
53,79,23,6,62
32,75,14,50,78
78,44,14,68,41
66,4,89,58,69
87,56,52,41,86
5,71,13,41,83
38,24,18,39,44
66,89,48,60,89
2,63,16,89,32
11,49,4,74,79
87,65,16,88,19
66,45,21,17,11
20,37,48,59,29
76,76,53,50,2
68,50,25,26,80
37,32,2,48,75
9,88,60,71,77
31,2,40,44,44
15,0,44,30,74
79,84,88,88,3
3,33,41,36,21
61,66,1,37,28
55,24,15,31,39
24,31,3,52,18
26,85,13,9,18
73,8,27,76,23
15,26,64,33,16
47,36,48,1,89
13,70,84,61,8
13,80,45,67,33
5,53,35,47,24
19,40,39,66,25
80,51,15,42,61
63,53,66,47,58
54,35,63,70,69
17,84,68,20,19
52,88,74,58,46
69,6,85,4,32
23,30,13,64,1
76,76,14,82,11
55,59,28,35,37
48,44,73,39,43
25,27,59,23,30
5,30,51,85,6
43,85,68,65,77
89,37,48,47,24
25,82,34,12,6
24,68,2,53,37
23,72,59,46,42
88,42,27,41,32
68,83,66,67,22
29,83,27,20,19
2,49,40,1,42
74,36,4,79,42
71,35,84,55,73
20,64,59,9,6
82,75,68,7,40
16,48,25,75,64
80,48,33,22,0
4,65,67,52,68
75,35,89,13,73
42,82,55,58,51
5,70,53,66,68
19,6,70,64,67
13,77,56,3,1
80,61,66,29,89
48,63,0,55,79
21,79,66,41,18
65,27,81,7,48
74,83,56,8,57
35,57,40,82,60
26,21,61,23,61
29,88,63,51,56
8,83,51,7,78
64,15,48,11,55
30,77,57,34,76
63,58,62,57,34
69,8,79,43,86
49,28,80,65,13
9,28,23,36,14
83,29,57,47,84
28,75,54,54,36
48,86,8,22,58
46,14,5,45,69
75,50,40,23,33
75,67,57,5,34
89,49,0,5,14
84,65,0,43,16
76,84,71,59,29
48,18,20,54,12
73,65,82,39,83
32,76,29,56,39
80,30,3,42,34
49,22,6,9,78
66,35,84,43,48
17,76,72,81,81
75,81,29,32,68
45,65,83,66,79
1,76,5,0,60
84,89,82,69,44
18,70,45,68,39
21,87,1,1,29
70,1,14,50,49
67,76,49,57,83
31,38,62,47,73
88,25,12,10,29
51,59,78,60,38
39,76,13,6,4
36,88,57,14,64
47,2,58,50,73
1,77,19,37,36
45,57,88,39,83
80,83,48,0,40
1,34,21,32,39
64,0,20,4,25
48,15,37,66,68
13,8,69,0,44
77,38,24,65,77
21,68,56,30,23
20,27,26,8,54
15,18,40,40,36
43,36,66,0,54
39,26,9,59,60
22,38,10,31,31
3,16,50,48,64
80,62,85,52,89
26,37,16,83,68
47,52,33,15,20
45,35,7,69,70
22,57,89,69,19
42,3,24,25,52
23,49,56,21,3
44,76,42,61,6
14,20,55,34,80
16,51,43,77,26
38,65,26,6,17
4,80,84,63,54
22,3,38,68,52
65,13,54,69,41
67,75,14,80,85
8,11,55,74,39
9,20,21,42,50
88,40,17,36,18
21,31,30,25,40
32,15,5,61,59
67,7,5,75,75
8,38,17,89,61
61,82,16,58,18
54,36,53,45,81
69,23,25,62,39
61,16,23,16,26
29,89,23,4,7
5,43,77,73,89
63,30,88,84,9
43,68,26,73,79
40,73,74,49,15
20,43,62,85,82
81,13,16,51,81
16,83,85,18,43
22,42,11,7,88
65,31,13,44,41
74,41,79,40,79
44,87,25,52,88
21,34,86,46,66
7,34,40,55,54
48,0,42,16,33
15,43,77,46,29
9,32,24,30,66
5,56,28,81,22
44,13,77,73,58
42,34,55,66,51
81,68,77,66,82
5,29,44,18,88
11,82,7,25,47
16,32,49,15,22
67,4,73,4,67
51,29,0,71,20
0,5,87,10,29
72,32,40,41,27
45,67,44,36,1
31,8,20,74,74
42,37,12,42,67
71,51,77,62,76
37,64,89,51,35
73,16,54,44,23
77,68,77,18,80
42,62,6,64,60
52,58,52,62,74
70,39,43,53,73
77,50,32,74,85
39,38,22,17,30
73,89,0,59,79
89,46,78,7,43
5,72,73,67,49
58,74,81,40,85
72,84,81,28,80
66,54,74,36,89
3,14,0,43,34
34,34,51,33,49
28,53,23,31,0
74,88,36,53,45
88,84,70,81,3
79,6,87,6,87
73,77,82,43,11
45,48,72,11,62
87,1,15,41,6
57,22,7,37,6
85,26,69,1,89
36,8,34,16,83
75,47,57,81,56
53,16,52,28,78
36,48,66,76,41
16,72,7,37,30
87,22,85,74,74
73,17,89,21,71
11,53,56,53,72
33,56,86,33,11
78,70,59,70,61
12,67,73,76,66
45,76,35,27,20
69,2,88,0,87
51,59,21,52,19
66,69,79,21,25
60,32,1,16,20
32,88,80,65,4
74,8,23,34,43
17,80,36,11,77
32,72,0,14,66
82,23,75,81,18
62,3,82,1,45
42,54,73,56,81
16,25,80,21,27
34,69,89,73,14
1,82,0,86,75
69,9,48,53,43
20,11,65,65,14
29,39,65,26,20
79,34,28,40,40
81,59,68,54,4
89,7,1,26,53
89,43,42,29,11
6,18,65,58,57
85,55,33,7,14
32,56,61,70,3
55,72,33,17,1
55,65,17,46,30
74,14,84,25,72
21,43,8,16,51
83,73,17,32,32
12,34,26,84,51
86,50,19,3,5
55,43,19,58,4
9,49,54,73,46
26,30,77,76,73
79,58,55,17,45
30,17,39,84,7
67,77,78,33,89
8,3,73,41,17
66,61,11,31,75
55,28,41,13,4
87,30,77,58,28
11,18,82,51,53
82,65,54,47,26
32,12,85,60,76
44,19,81,76,79
0,12,74,73,2
47,8,66,75,17
60,17,47,59,29
68,58,11,65,30
71,50,63,10,81
55,25,42,52,86
33,18,62,77,38
76,58,22,80,4
18,15,59,77,84
32,87,4,53,37
60,31,18,81,82
34,33,46,34,38
28,81,13,52,50
17,4,50,58,34
69,3,48,33,87
28,29,79,7,9
60,64,78,79,32
12,85,30,43,64
79,80,47,89,79
77,7,51,84,81
18,56,20,42,11
43,73,55,80,31
35,71,9,64,37
0,26,65,68,19
73,67,79,52,19
38,24,9,44,50
76,0,36,11,34
79,28,6,2,76
85,37,70,16,12
82,37,45,32,41
48,9,32,5,41
43,10,42,89,76
69,24,81,49,40
47,69,13,40,88
66,70,4,77,12
82,35,8,87,18
4,0,54,55,32
19,47,56,69,83
69,44,38,40,7
78,61,83,76,8
69,26,47,22,18
37,44,19,3,37
8,74,52,88,35
53,44,16,66,57
24,29,69,63,71
66,54,2,6,19
50,85,87,39,5
74,79,27,66,12
15,85,31,18,20
52,76,51,6,13
6,56,11,34,36
34,0,23,82,3
60,12,4,88,78
74,85,26,54,85
78,21,51,43,13
63,54,55,50,63
53,46,0,65,48
47,52,39,38,43
54,51,89,19,1
42,42,56,54,36
7,75,66,77,58
89,9,75,57,22
70,54,70,64,18
12,87,69,49,46
29,30,61,85,13
72,60,26,84,8
7,20,68,64,43
22,79,64,54,78
50,30,21,51,35
68,49,67,37,18
44,54,47,55,17
52,7,18,56,66
62,10,81,7,11
17,88,73,22,47
39,89,75,52,54
3,84,77,8,82
39,58,86,71,32
76,68,68,8,61
61,15,66,46,52
6,83,72,13,49
51,4,9,42,41
0,72,27,88,52
17,78,24,66,45
8,16,3,79,9
59,80,25,74,0
57,25,82,62,3
4,7,22,35,8
41,50,8,21,58
52,79,88,48,18
56,55,16,42,78
82,78,34,8,10
26,63,59,19,66
46,29,82,58,33
23,20,64,42,82
56,40,22,52,33
66,64,46,33,77
67,89,53,5,45
70,27,41,67,87
54,4,0,0,57
71,54,0,83,30
6,61,65,36,12
61,56,85,66,23
19,24,70,66,63
73,68,70,37,64
19,9,15,39,67
26,53,63,80,61
85,89,63,89,41
12,67,0,72,31
49,71,87,2,9
1,26,43,35,17
0,52,11,21,85
20,68,74,48,42
82,49,42,51,89
52,28,46,8,33
46,34,45,44,88
36,83,65,48,89
33,83,21,66,5
87,24,71,62,0
66,70,9,46,65
43,25,74,70,21
88,85,5,1,73
25,53,85,34,25
17,52,66,33,25
18,70,59,52,25
67,6,7,20,25
19,76,65,6,51
74,50,67,83,38
26,21,62,6,3
21,67,39,31,41
60,32,27,81,29
36,31,34,5,72
39,73,44,11,81
42,68,14,54,82
17,33,29,24,14
55,15,6,7,13
49,38,30,39,21
40,9,77,6,1
7,88,55,2,19
64,16,14,5,72
74,30,18,54,84
4,65,4,70,5
85,22,77,65,71
9,44,63,1,84
19,20,57,74,63
18,8,22,16,35
65,25,88,29,10
3,27,74,89,80
76,37,86,9,24
83,20,60,86,83
25,24,24,75,74
46,27,55,52,17
48,54,18,4,63
72,41,19,42,20
8,74,24,47,82
8,67,57,88,37
19,60,4,78,56
56,57,20,67,2
17,74,49,76,55
34,0,10,22,39
56,4,26,63,73
78,72,79,66,83
51,46,25,70,72
6,77,86,33,54
7,15,29,75,7
74,67,54,14,63
14,18,84,3,30
26,14,7,25,20
67,50,6,19,4
2,59,66,42,23
42,51,38,34,51
50,43,59,33,73
76,63,53,49,2
12,54,65,13,44
2,7,0,36,75
61,40,63,16,64
79,55,66,51,5
16,32,29,43,20
33,26,71,39,34
41,23,32,2,17
73,66,39,67,14
67,9,64,17,68
7,56,76,77,80
59,58,22,87,71
8,85,38,71,10
43,86,19,0,51
5,4,66,75,61
50,13,46,67,40
26,47,54,66,86
88,62,48,44,38
58,69,21,43,81
67,4,44,72,4
42,81,76,18,3
20,42,32,43,56
27,57,59,37,82
52,51,26,62,81
41,26,37,65,15
87,10,1,22,31
48,56,34,9,1
9,31,40,35,24
67,12,89,68,82
38,57,32,7,2
8,0,48,55,81
7,64,82,48,17
81,51,60,80,76
37,61,81,54,76
56,12,80,70,32
62,57,68,47,1
46,20,7,75,40
43,34,81,73,77
17,87,57,32,24
3,59,61,85,16
12,73,88,65,51
63,51,1,56,33
75,83,50,14,60
14,57,51,55,28
41,37,15,46,14
49,77,28,19,63
23,74,82,56,16
52,75,72,26,35
69,53,9,53,33
81,59,11,27,49
11,57,62,9,55
17,15,36,28,6
